2025-06-27 14:19:11.117 | INFO     | orchestrator.logging_config:__init__:33 | 187:139737289284480 | LoggingManager initialized
2025-06-27 15:40:46.200 | INFO     | agents.base:post_execute:101 | 695:140312278457216 | Agent execution completed
2025-06-27 15:40:46.201 | DEBUG    | agents.agent_validation:execute:30 | 695:140312278457216 | Starting validation execution
2025-06-27 15:40:46.202 | INFO     | agents.base:pre_execute:82 | 695:140312278457216 | Starting agent execution
2025-06-27 15:40:46.202 | DEBUG    | agents.agent_validation:execute:40 | 695:140312278457216 | Validating input data
2025-06-27 15:40:46.203 | DEBUG    | agents.agent_validation:execute:50 | 695:140312278457216 | Starting conflict detection (fake mode)
2025-06-27 15:40:46.204 | DEBUG    | agents.agent_validation:execute:58 | 695:140312278457216 | Conflict detection completed
2025-06-27 15:40:46.204 | DEBUG    | agents.agent_validation:execute:66 | 695:140312278457216 | Starting conflict resolution (fake mode)
2025-06-27 15:40:46.205 | DEBUG    | agents.agent_validation:execute:74 | 695:140312278457216 | Conflict resolution completed
2025-06-27 15:40:46.205 | DEBUG    | agents.agent_validation:execute:82 | 695:140312278457216 | Calculating consistency score
2025-06-27 15:40:46.206 | DEBUG    | agents.agent_validation:execute:94 | 695:140312278457216 | Consistency score calculated
2025-06-27 15:40:46.206 | DEBUG    | agents.agent_validation:execute:101 | 695:140312278457216 | Identifying linked entities (fake mode)
2025-06-27 15:40:46.207 | DEBUG    | agents.agent_validation:execute:108 | 695:140312278457216 | Linked entities identification completed
2025-06-27 15:40:46.207 | DEBUG    | agents.agent_validation:execute:118 | 695:140312278457216 | Data quality score calculated
2025-06-27 15:40:46.208 | INFO     | agents.agent_validation:execute:137 | 695:140312278457216 | Validation execution successful
2025-06-27 15:40:46.208 | INFO     | agents.base:post_execute:101 | 695:140312278457216 | Agent execution completed
2025-06-27 15:40:46.209 | INFO     | orchestrator.cache_manager:disconnect:106 | 695:140312278457216 | Disconnected from Redis
2025-06-27 15:40:47.207 | INFO     | orchestrator.logging_config:__init__:33 | 700:139881584683904 | LoggingManager initialized
2025-06-27 15:40:47.207 | INFO     | orchestrator.cache_manager:__init__:37 | 700:139881584683904 | CacheManager initialized
2025-06-27 15:40:47.207 | DEBUG    | orchestrator.cache_manager:connect:76 | 700:139881584683904 | Attempting Redis connection
2025-06-27 15:40:47.226 | INFO     | orchestrator.cache_manager:connect:86 | 700:139881584683904 | Connected to Redis successfully
2025-06-27 15:40:47.244 | INFO     | orchestrator.logging_config:__init__:33 | 700:139881584683904 | LoggingManager initialized
2025-06-27 15:40:47.244 | INFO     | orchestrator.logging_config:setup_logging:298 | 700:139881584683904 | Logging system reconfigured
2025-06-27 15:40:47.252 | INFO     | agents.base:__init__:62 | 700:139881584683904 | Agent initialized
2025-06-27 15:40:47.261 | INFO     | agents.base:__init__:62 | 700:139881584683904 | Agent initialized
2025-06-27 15:40:47.268 | INFO     | agents.base:__init__:62 | 700:139881584683904 | Agent initialized
2025-06-27 15:40:47.269 | DEBUG    | agents.agent_normalization:execute:35 | 700:139881584683904 | Starting normalization execution
2025-06-27 15:40:47.270 | INFO     | agents.base:pre_execute:82 | 700:139881584683904 | Starting agent execution
2025-06-27 15:40:47.270 | DEBUG    | agents.agent_normalization:execute:45 | 700:139881584683904 | Checking cache for normalization result
2025-06-27 15:40:47.271 | DEBUG    | orchestrator.cache_manager:get:180 | 700:139881584683904 | Cache get operation started
2025-06-27 15:40:47.272 | DEBUG    | orchestrator.cache_manager:get:192 | 700:139881584683904 | Cache miss
2025-06-27 15:40:47.272 | DEBUG    | agents.agent_normalization:execute:60 | 700:139881584683904 | Validating input data
2025-06-27 15:40:47.273 | DEBUG    | agents.agent_normalization:execute:70 | 700:139881584683904 | Starting name normalization (fake mode)
2025-06-27 15:40:47.274 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 700:139881584683904 | Starting fake name normalization
2025-06-27 15:40:47.275 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 700:139881584683904 | Basic cleaning completed
2025-06-27 15:40:47.276 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 700:139881584683904 | Legal forms removed
2025-06-27 15:40:47.276 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 700:139881584683904 | Name normalization completed
2025-06-27 15:40:47.277 | DEBUG    | agents.agent_normalization:execute:78 | 700:139881584683904 | Name normalization completed
2025-06-27 15:40:47.278 | DEBUG    | agents.agent_normalization:execute:87 | 700:139881584683904 | Starting enterprise matching (fake mode)
2025-06-27 15:40:47.278 | DEBUG    | agents.agent_normalization:execute:95 | 700:139881584683904 | Enterprise matching completed
2025-06-27 15:40:47.279 | DEBUG    | agents.agent_normalization:execute:104 | 700:139881584683904 | Starting named entity extraction (fake mode)
2025-06-27 15:40:47.279 | DEBUG    | agents.agent_normalization:execute:112 | 700:139881584683904 | Named entity extraction completed
2025-06-27 15:40:47.280 | DEBUG    | agents.agent_normalization:execute:132 | 700:139881584683904 | Validating consolidated data
2025-06-27 15:40:47.281 | WARNING  | agents.agent_normalization:execute:141 | 700:139881584683904 | Data validation errors found
2025-06-27 15:40:47.281 | INFO     | agents.agent_normalization:execute:149 | 700:139881584683904 | Normalization execution successful
2025-06-27 15:40:47.282 | DEBUG    | agents.agent_normalization:execute:177 | 700:139881584683904 | Caching normalization result
2025-06-27 15:40:47.284 | DEBUG    | orchestrator.cache_manager:set:255 | 700:139881584683904 | Cache set for key: agent:normalization:Microsoft Corp:-6101565802296620122 (TTL: 3600s)
2025-06-27 15:40:47.284 | INFO     | agents.base:post_execute:101 | 700:139881584683904 | Agent execution completed
2025-06-27 15:40:47.285 | WARNING  | agents.base:post_execute:114 | 700:139881584683904 | Agent execution had errors
2025-06-27 15:40:47.285 | DEBUG    | agents.agent_identification:execute:32 | 700:139881584683904 | Starting identification execution
2025-06-27 15:40:47.286 | INFO     | agents.base:pre_execute:82 | 700:139881584683904 | Starting agent execution
2025-06-27 15:40:47.287 | DEBUG    | agents.agent_identification:execute:42 | 700:139881584683904 | Retrieving normalization data
2025-06-27 15:40:47.288 | DEBUG    | agents.agent_identification:execute:55 | 700:139881584683904 | Checking for existing SIREN
2025-06-27 15:40:47.289 | DEBUG    | agents.agent_identification:execute:67 | 700:139881584683904 | Using SIREN from normalization
2025-06-27 15:40:47.289 | DEBUG    | agents.agent_identification:execute:95 | 700:139881584683904 | Starting website URL search (fake mode)
2025-06-27 15:40:47.290 | DEBUG    | agents.agent_identification:execute:104 | 700:139881584683904 | Website URL search completed
2025-06-27 15:40:47.291 | INFO     | agents.agent_identification:execute:126 | 700:139881584683904 | Identification execution successful
2025-06-27 15:40:47.291 | INFO     | agents.base:post_execute:101 | 700:139881584683904 | Agent execution completed
2025-06-27 15:40:47.292 | DEBUG    | agents.agent_validation:execute:30 | 700:139881584683904 | Starting validation execution
2025-06-27 15:40:47.293 | INFO     | agents.base:pre_execute:82 | 700:139881584683904 | Starting agent execution
2025-06-27 15:40:47.294 | DEBUG    | agents.agent_validation:execute:40 | 700:139881584683904 | Validating input data
2025-06-27 15:40:47.294 | DEBUG    | agents.agent_validation:execute:50 | 700:139881584683904 | Starting conflict detection (fake mode)
2025-06-27 15:40:47.295 | DEBUG    | agents.agent_validation:execute:58 | 700:139881584683904 | Conflict detection completed
2025-06-27 15:40:47.295 | DEBUG    | agents.agent_validation:execute:66 | 700:139881584683904 | Starting conflict resolution (fake mode)
2025-06-27 15:40:47.296 | DEBUG    | agents.agent_validation:execute:74 | 700:139881584683904 | Conflict resolution completed
2025-06-27 15:40:47.297 | DEBUG    | agents.agent_validation:execute:82 | 700:139881584683904 | Calculating consistency score
2025-06-27 15:40:47.297 | DEBUG    | agents.agent_validation:execute:94 | 700:139881584683904 | Consistency score calculated
2025-06-27 15:40:47.298 | DEBUG    | agents.agent_validation:execute:101 | 700:139881584683904 | Identifying linked entities (fake mode)
2025-06-27 15:40:47.298 | DEBUG    | agents.agent_validation:execute:108 | 700:139881584683904 | Linked entities identification completed
2025-06-27 15:40:47.299 | DEBUG    | agents.agent_validation:execute:118 | 700:139881584683904 | Data quality score calculated
2025-06-27 15:40:47.300 | INFO     | agents.agent_validation:execute:137 | 700:139881584683904 | Validation execution successful
2025-06-27 15:40:47.300 | INFO     | agents.base:post_execute:101 | 700:139881584683904 | Agent execution completed
2025-06-27 15:40:47.301 | INFO     | orchestrator.cache_manager:disconnect:106 | 700:139881584683904 | Disconnected from Redis
2025-06-27 15:40:47.302 | INFO     | orchestrator.cache_manager:__init__:37 | 700:139881584683904 | CacheManager initialized
2025-06-27 15:40:47.302 | DEBUG    | orchestrator.cache_manager:connect:76 | 700:139881584683904 | Attempting Redis connection
2025-06-27 15:40:47.305 | INFO     | orchestrator.cache_manager:connect:86 | 700:139881584683904 | Connected to Redis successfully
2025-06-27 15:40:47.320 | INFO     | orchestrator.logging_config:__init__:33 | 700:139881584683904 | LoggingManager initialized
2025-06-27 15:40:47.320 | INFO     | orchestrator.logging_config:setup_logging:298 | 700:139881584683904 | Logging system reconfigured
2025-06-27 15:40:47.320 | INFO     | agents.base:__init__:62 | 700:139881584683904 | Agent initialized
2025-06-27 15:40:47.320 | INFO     | agents.base:__init__:62 | 700:139881584683904 | Agent initialized
2025-06-27 15:40:47.321 | INFO     | agents.base:__init__:62 | 700:139881584683904 | Agent initialized
2025-06-27 15:40:47.321 | DEBUG    | agents.agent_normalization:execute:35 | 700:139881584683904 | Starting normalization execution
2025-06-27 15:40:47.321 | INFO     | agents.base:pre_execute:82 | 700:139881584683904 | Starting agent execution
2025-06-27 15:40:47.321 | DEBUG    | agents.agent_normalization:execute:45 | 700:139881584683904 | Checking cache for normalization result
2025-06-27 15:40:47.322 | DEBUG    | orchestrator.cache_manager:get:180 | 700:139881584683904 | Cache get operation started
2025-06-27 15:40:47.323 | DEBUG    | orchestrator.cache_manager:get:192 | 700:139881584683904 | Cache miss
2025-06-27 15:40:47.323 | DEBUG    | agents.agent_normalization:execute:60 | 700:139881584683904 | Validating input data
2025-06-27 15:40:47.323 | DEBUG    | agents.agent_normalization:execute:70 | 700:139881584683904 | Starting name normalization (fake mode)
2025-06-27 15:40:47.324 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 700:139881584683904 | Starting fake name normalization
2025-06-27 15:40:47.324 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 700:139881584683904 | Basic cleaning completed
2025-06-27 15:40:47.324 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 700:139881584683904 | Name normalization completed
2025-06-27 15:40:47.324 | DEBUG    | agents.agent_normalization:execute:78 | 700:139881584683904 | Name normalization completed
2025-06-27 15:40:47.324 | DEBUG    | agents.agent_normalization:execute:87 | 700:139881584683904 | Starting enterprise matching (fake mode)
2025-06-27 15:40:47.324 | DEBUG    | agents.agent_normalization:execute:95 | 700:139881584683904 | Enterprise matching completed
2025-06-27 15:40:47.325 | DEBUG    | agents.agent_normalization:execute:104 | 700:139881584683904 | Starting named entity extraction (fake mode)
2025-06-27 15:40:47.325 | DEBUG    | agents.agent_normalization:execute:112 | 700:139881584683904 | Named entity extraction completed
2025-06-27 15:40:47.325 | DEBUG    | agents.agent_normalization:execute:132 | 700:139881584683904 | Validating consolidated data
2025-06-27 15:40:47.325 | WARNING  | agents.agent_normalization:execute:141 | 700:139881584683904 | Data validation errors found
2025-06-27 15:40:47.326 | INFO     | agents.agent_normalization:execute:149 | 700:139881584683904 | Normalization execution successful
2025-06-27 15:40:47.326 | DEBUG    | agents.agent_normalization:execute:177 | 700:139881584683904 | Caching normalization result
2025-06-27 15:40:47.327 | DEBUG    | orchestrator.cache_manager:set:255 | 700:139881584683904 | Cache set for key: agent:normalization:Google LLC:-6101565802296620122 (TTL: 3600s)
2025-06-27 15:40:47.327 | INFO     | agents.base:post_execute:101 | 700:139881584683904 | Agent execution completed
2025-06-27 15:40:47.328 | WARNING  | agents.base:post_execute:114 | 700:139881584683904 | Agent execution had errors
2025-06-27 15:40:47.328 | DEBUG    | agents.agent_identification:execute:32 | 700:139881584683904 | Starting identification execution
2025-06-27 15:40:47.328 | INFO     | agents.base:pre_execute:82 | 700:139881584683904 | Starting agent execution
2025-06-27 15:40:47.329 | DEBUG    | agents.agent_identification:execute:42 | 700:139881584683904 | Retrieving normalization data
2025-06-27 15:40:47.329 | DEBUG    | agents.agent_identification:execute:55 | 700:139881584683904 | Checking for existing SIREN
2025-06-27 15:40:47.329 | DEBUG    | agents.agent_identification:execute:67 | 700:139881584683904 | Using SIREN from normalization
2025-06-27 15:40:47.329 | DEBUG    | agents.agent_identification:execute:95 | 700:139881584683904 | Starting website URL search (fake mode)
2025-06-27 15:40:47.329 | DEBUG    | agents.agent_identification:execute:104 | 700:139881584683904 | Website URL search completed
2025-06-27 15:40:47.329 | INFO     | agents.agent_identification:execute:126 | 700:139881584683904 | Identification execution successful
2025-06-27 15:40:47.330 | INFO     | agents.base:post_execute:101 | 700:139881584683904 | Agent execution completed
2025-06-27 15:40:47.330 | DEBUG    | agents.agent_validation:execute:30 | 700:139881584683904 | Starting validation execution
2025-06-27 15:40:47.331 | INFO     | agents.base:pre_execute:82 | 700:139881584683904 | Starting agent execution
2025-06-27 15:40:47.331 | DEBUG    | agents.agent_validation:execute:40 | 700:139881584683904 | Validating input data
2025-06-27 15:40:47.331 | DEBUG    | agents.agent_validation:execute:50 | 700:139881584683904 | Starting conflict detection (fake mode)
2025-06-27 15:40:47.331 | DEBUG    | agents.agent_validation:execute:58 | 700:139881584683904 | Conflict detection completed
2025-06-27 15:40:47.331 | DEBUG    | agents.agent_validation:execute:66 | 700:139881584683904 | Starting conflict resolution (fake mode)
2025-06-27 15:40:47.332 | DEBUG    | agents.agent_validation:execute:74 | 700:139881584683904 | Conflict resolution completed
2025-06-27 15:40:47.332 | DEBUG    | agents.agent_validation:execute:82 | 700:139881584683904 | Calculating consistency score
2025-06-27 15:40:47.332 | DEBUG    | agents.agent_validation:execute:94 | 700:139881584683904 | Consistency score calculated
2025-06-27 15:40:47.332 | DEBUG    | agents.agent_validation:execute:101 | 700:139881584683904 | Identifying linked entities (fake mode)
2025-06-27 15:40:47.332 | DEBUG    | agents.agent_validation:execute:108 | 700:139881584683904 | Linked entities identification completed
2025-06-27 15:40:47.333 | DEBUG    | agents.agent_validation:execute:118 | 700:139881584683904 | Data quality score calculated
2025-06-27 15:40:47.333 | INFO     | agents.agent_validation:execute:137 | 700:139881584683904 | Validation execution successful
2025-06-27 15:40:47.334 | INFO     | agents.base:post_execute:101 | 700:139881584683904 | Agent execution completed
2025-06-27 15:40:47.334 | INFO     | orchestrator.cache_manager:disconnect:106 | 700:139881584683904 | Disconnected from Redis
2025-06-27 15:40:47.336 | INFO     | orchestrator.cache_manager:__init__:37 | 700:139881584683904 | CacheManager initialized
2025-06-27 15:40:47.337 | DEBUG    | orchestrator.cache_manager:connect:76 | 700:139881584683904 | Attempting Redis connection
2025-06-27 15:40:47.340 | INFO     | orchestrator.cache_manager:connect:86 | 700:139881584683904 | Connected to Redis successfully
2025-06-27 15:40:47.355 | INFO     | orchestrator.logging_config:__init__:33 | 700:139881584683904 | LoggingManager initialized
2025-06-27 15:40:47.355 | INFO     | orchestrator.logging_config:setup_logging:298 | 700:139881584683904 | Logging system reconfigured
2025-06-27 15:40:47.355 | INFO     | agents.base:__init__:62 | 700:139881584683904 | Agent initialized
2025-06-27 15:40:47.355 | INFO     | agents.base:__init__:62 | 700:139881584683904 | Agent initialized
2025-06-27 15:40:47.356 | INFO     | agents.base:__init__:62 | 700:139881584683904 | Agent initialized
2025-06-27 15:40:47.356 | DEBUG    | agents.agent_normalization:execute:35 | 700:139881584683904 | Starting normalization execution
2025-06-27 15:40:47.356 | INFO     | agents.base:pre_execute:82 | 700:139881584683904 | Starting agent execution
2025-06-27 15:40:47.356 | DEBUG    | agents.agent_normalization:execute:45 | 700:139881584683904 | Checking cache for normalization result
2025-06-27 15:40:47.357 | DEBUG    | orchestrator.cache_manager:get:180 | 700:139881584683904 | Cache get operation started
2025-06-27 15:40:47.358 | DEBUG    | orchestrator.cache_manager:get:192 | 700:139881584683904 | Cache miss
2025-06-27 15:40:47.358 | DEBUG    | agents.agent_normalization:execute:60 | 700:139881584683904 | Validating input data
2025-06-27 15:40:47.358 | DEBUG    | agents.agent_normalization:execute:70 | 700:139881584683904 | Starting name normalization (fake mode)
2025-06-27 15:40:47.358 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 700:139881584683904 | Starting fake name normalization
2025-06-27 15:40:47.358 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 700:139881584683904 | Basic cleaning completed
2025-06-27 15:40:47.359 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 700:139881584683904 | Legal forms removed
2025-06-27 15:40:47.359 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 700:139881584683904 | Name normalization completed
2025-06-27 15:40:47.359 | DEBUG    | agents.agent_normalization:execute:78 | 700:139881584683904 | Name normalization completed
2025-06-27 15:40:47.359 | DEBUG    | agents.agent_normalization:execute:87 | 700:139881584683904 | Starting enterprise matching (fake mode)
2025-06-27 15:40:47.360 | DEBUG    | agents.agent_normalization:execute:95 | 700:139881584683904 | Enterprise matching completed
2025-06-27 15:40:47.360 | DEBUG    | agents.agent_normalization:execute:104 | 700:139881584683904 | Starting named entity extraction (fake mode)
2025-06-27 15:40:47.360 | DEBUG    | agents.agent_normalization:execute:112 | 700:139881584683904 | Named entity extraction completed
2025-06-27 15:40:47.360 | DEBUG    | agents.agent_normalization:execute:132 | 700:139881584683904 | Validating consolidated data
2025-06-27 15:40:47.361 | WARNING  | agents.agent_normalization:execute:141 | 700:139881584683904 | Data validation errors found
2025-06-27 15:40:47.361 | INFO     | agents.agent_normalization:execute:149 | 700:139881584683904 | Normalization execution successful
2025-06-27 15:40:47.361 | DEBUG    | agents.agent_normalization:execute:177 | 700:139881584683904 | Caching normalization result
2025-06-27 15:40:47.362 | DEBUG    | orchestrator.cache_manager:set:255 | 700:139881584683904 | Cache set for key: agent:normalization:Tesla Inc:-6101565802296620122 (TTL: 3600s)
2025-06-27 15:40:47.362 | INFO     | agents.base:post_execute:101 | 700:139881584683904 | Agent execution completed
2025-06-27 15:40:47.363 | WARNING  | agents.base:post_execute:114 | 700:139881584683904 | Agent execution had errors
2025-06-27 15:40:47.363 | DEBUG    | agents.agent_identification:execute:32 | 700:139881584683904 | Starting identification execution
2025-06-27 15:40:47.363 | INFO     | agents.base:pre_execute:82 | 700:139881584683904 | Starting agent execution
2025-06-27 15:40:47.364 | DEBUG    | agents.agent_identification:execute:42 | 700:139881584683904 | Retrieving normalization data
2025-06-27 15:40:47.364 | DEBUG    | agents.agent_identification:execute:55 | 700:139881584683904 | Checking for existing SIREN
2025-06-27 15:40:47.364 | DEBUG    | agents.agent_identification:execute:67 | 700:139881584683904 | Using SIREN from normalization
2025-06-27 15:40:47.364 | DEBUG    | agents.agent_identification:execute:95 | 700:139881584683904 | Starting website URL search (fake mode)
2025-06-27 15:40:47.364 | DEBUG    | agents.agent_identification:execute:104 | 700:139881584683904 | Website URL search completed
2025-06-27 15:40:47.364 | INFO     | agents.agent_identification:execute:126 | 700:139881584683904 | Identification execution successful
2025-06-27 15:40:47.365 | INFO     | agents.base:post_execute:101 | 700:139881584683904 | Agent execution completed
2025-06-27 15:40:47.365 | DEBUG    | agents.agent_validation:execute:30 | 700:139881584683904 | Starting validation execution
2025-06-27 15:40:47.366 | INFO     | agents.base:pre_execute:82 | 700:139881584683904 | Starting agent execution
2025-06-27 15:40:47.366 | DEBUG    | agents.agent_validation:execute:40 | 700:139881584683904 | Validating input data
2025-06-27 15:40:47.366 | DEBUG    | agents.agent_validation:execute:50 | 700:139881584683904 | Starting conflict detection (fake mode)
2025-06-27 15:40:47.366 | DEBUG    | agents.agent_validation:execute:58 | 700:139881584683904 | Conflict detection completed
2025-06-27 15:40:47.367 | DEBUG    | agents.agent_validation:execute:66 | 700:139881584683904 | Starting conflict resolution (fake mode)
2025-06-27 15:40:47.367 | DEBUG    | agents.agent_validation:execute:74 | 700:139881584683904 | Conflict resolution completed
2025-06-27 15:40:47.367 | DEBUG    | agents.agent_validation:execute:82 | 700:139881584683904 | Calculating consistency score
2025-06-27 15:40:47.367 | DEBUG    | agents.agent_validation:execute:94 | 700:139881584683904 | Consistency score calculated
2025-06-27 15:40:47.368 | DEBUG    | agents.agent_validation:execute:101 | 700:139881584683904 | Identifying linked entities (fake mode)
2025-06-27 15:40:47.368 | DEBUG    | agents.agent_validation:execute:108 | 700:139881584683904 | Linked entities identification completed
2025-06-27 15:40:47.368 | DEBUG    | agents.agent_validation:execute:118 | 700:139881584683904 | Data quality score calculated
2025-06-27 15:40:47.368 | INFO     | agents.agent_validation:execute:137 | 700:139881584683904 | Validation execution successful
2025-06-27 15:40:47.369 | INFO     | agents.base:post_execute:101 | 700:139881584683904 | Agent execution completed
2025-06-27 15:40:47.370 | INFO     | orchestrator.cache_manager:disconnect:106 | 700:139881584683904 | Disconnected from Redis
2025-06-27 15:40:48.463 | INFO     | orchestrator.logging_config:__init__:33 | 707:139878830865280 | LoggingManager initialized
2025-06-27 15:40:48.464 | INFO     | orchestrator.core:__init__:122 | 707:139878830865280 | OrchestrationEngine initialized
2025-06-27 15:40:48.464 | INFO     | orchestrator.core:execute_session:139 | 707:139878830865280 | Starting exploration session
2025-06-27 15:40:48.465 | DEBUG    | orchestrator.core:_create_context:187 | 707:139878830865280 | Creating session context
2025-06-27 15:40:48.465 | DEBUG    | orchestrator.core:_create_context:201 | 707:139878830865280 | Session context created successfully
2025-06-27 15:40:48.465 | DEBUG    | orchestrator.core:execute_session:150 | 707:139878830865280 | Session context created
2025-06-27 15:40:48.465 | INFO     | orchestrator.core:execute_session:160 | 707:139878830865280 | Session initialized successfully
2025-06-27 15:40:49.507 | INFO     | orchestrator.logging_config:__init__:33 | 709:139922811087744 | LoggingManager initialized
2025-06-27 15:40:49.508 | INFO     | orchestrator.cache_manager:__init__:37 | 709:139922811087744 | CacheManager initialized
2025-06-27 15:40:49.508 | DEBUG    | orchestrator.cache_manager:connect:76 | 709:139922811087744 | Attempting Redis connection
2025-06-27 15:40:49.527 | INFO     | orchestrator.cache_manager:connect:86 | 709:139922811087744 | Connected to Redis successfully
2025-06-27 15:40:49.529 | DEBUG    | orchestrator.cache_manager:set:255 | 709:139922811087744 | Cache set for key: perf_test_0 (TTL: 60s)
2025-06-27 15:40:49.529 | DEBUG    | orchestrator.cache_manager:get:180 | 709:139922811087744 | Cache get operation started
2025-06-27 15:40:49.530 | DEBUG    | orchestrator.cache_manager:get:207 | 709:139922811087744 | Cache hit
2025-06-27 15:40:49.532 | DEBUG    | orchestrator.cache_manager:set:255 | 709:139922811087744 | Cache set for key: perf_test_1 (TTL: 60s)
2025-06-27 15:40:49.532 | DEBUG    | orchestrator.cache_manager:get:180 | 709:139922811087744 | Cache get operation started
2025-06-27 15:40:49.533 | DEBUG    | orchestrator.cache_manager:get:207 | 709:139922811087744 | Cache hit
2025-06-27 15:40:49.534 | DEBUG    | orchestrator.cache_manager:set:255 | 709:139922811087744 | Cache set for key: perf_test_2 (TTL: 60s)
2025-06-27 15:40:49.534 | DEBUG    | orchestrator.cache_manager:get:180 | 709:139922811087744 | Cache get operation started
2025-06-27 15:40:49.535 | DEBUG    | orchestrator.cache_manager:get:207 | 709:139922811087744 | Cache hit
2025-06-27 15:40:49.536 | DEBUG    | orchestrator.cache_manager:set:255 | 709:139922811087744 | Cache set for key: perf_test_3 (TTL: 60s)
2025-06-27 15:40:49.536 | DEBUG    | orchestrator.cache_manager:get:180 | 709:139922811087744 | Cache get operation started
2025-06-27 15:40:49.537 | DEBUG    | orchestrator.cache_manager:get:207 | 709:139922811087744 | Cache hit
2025-06-27 15:40:49.537 | DEBUG    | orchestrator.cache_manager:set:255 | 709:139922811087744 | Cache set for key: perf_test_4 (TTL: 60s)
2025-06-27 15:40:49.538 | DEBUG    | orchestrator.cache_manager:get:180 | 709:139922811087744 | Cache get operation started
2025-06-27 15:40:49.538 | DEBUG    | orchestrator.cache_manager:get:207 | 709:139922811087744 | Cache hit
2025-06-27 15:40:49.539 | DEBUG    | orchestrator.cache_manager:set:255 | 709:139922811087744 | Cache set for key: perf_test_5 (TTL: 60s)
2025-06-27 15:40:49.539 | DEBUG    | orchestrator.cache_manager:get:180 | 709:139922811087744 | Cache get operation started
2025-06-27 15:40:49.540 | DEBUG    | orchestrator.cache_manager:get:207 | 709:139922811087744 | Cache hit
2025-06-27 15:40:49.541 | DEBUG    | orchestrator.cache_manager:set:255 | 709:139922811087744 | Cache set for key: perf_test_6 (TTL: 60s)
2025-06-27 15:40:49.541 | DEBUG    | orchestrator.cache_manager:get:180 | 709:139922811087744 | Cache get operation started
2025-06-27 15:40:49.541 | DEBUG    | orchestrator.cache_manager:get:207 | 709:139922811087744 | Cache hit
2025-06-27 15:40:49.542 | DEBUG    | orchestrator.cache_manager:set:255 | 709:139922811087744 | Cache set for key: perf_test_7 (TTL: 60s)
2025-06-27 15:40:49.542 | DEBUG    | orchestrator.cache_manager:get:180 | 709:139922811087744 | Cache get operation started
2025-06-27 15:40:49.543 | DEBUG    | orchestrator.cache_manager:get:207 | 709:139922811087744 | Cache hit
2025-06-27 15:40:49.544 | DEBUG    | orchestrator.cache_manager:set:255 | 709:139922811087744 | Cache set for key: perf_test_8 (TTL: 60s)
2025-06-27 15:40:49.544 | DEBUG    | orchestrator.cache_manager:get:180 | 709:139922811087744 | Cache get operation started
2025-06-27 15:40:49.544 | DEBUG    | orchestrator.cache_manager:get:207 | 709:139922811087744 | Cache hit
2025-06-27 15:40:49.545 | DEBUG    | orchestrator.cache_manager:set:255 | 709:139922811087744 | Cache set for key: perf_test_9 (TTL: 60s)
2025-06-27 15:40:49.545 | DEBUG    | orchestrator.cache_manager:get:180 | 709:139922811087744 | Cache get operation started
2025-06-27 15:40:49.546 | DEBUG    | orchestrator.cache_manager:get:207 | 709:139922811087744 | Cache hit
2025-06-27 15:40:55.131 | INFO     | orchestrator.logging_config:__init__:33 | 713:139967195818880 | LoggingManager initialized
2025-06-27 15:40:55.131 | INFO     | orchestrator.cache_manager:__init__:37 | 713:139967195818880 | CacheManager initialized
2025-06-27 15:40:55.131 | DEBUG    | orchestrator.cache_manager:connect:76 | 713:139967195818880 | Attempting Redis connection
2025-06-27 15:40:55.153 | INFO     | orchestrator.cache_manager:connect:86 | 713:139967195818880 | Connected to Redis successfully
2025-06-27 15:40:55.169 | INFO     | orchestrator.logging_config:__init__:33 | 713:139967195818880 | LoggingManager initialized
2025-06-27 15:40:55.169 | INFO     | orchestrator.logging_config:setup_logging:298 | 713:139967195818880 | Logging system reconfigured
2025-06-27 15:40:55.176 | INFO     | agents.base:__init__:62 | 713:139967195818880 | Agent initialized
2025-06-27 15:40:55.184 | INFO     | agents.base:__init__:62 | 713:139967195818880 | Agent initialized
2025-06-27 15:40:55.192 | INFO     | agents.base:__init__:62 | 713:139967195818880 | Agent initialized
2025-06-27 15:40:55.193 | DEBUG    | agents.agent_normalization:execute:35 | 713:139967195818880 | Starting normalization execution
2025-06-27 15:40:55.193 | INFO     | agents.base:pre_execute:82 | 713:139967195818880 | Starting agent execution
2025-06-27 15:40:55.194 | DEBUG    | agents.agent_normalization:execute:45 | 713:139967195818880 | Checking cache for normalization result
2025-06-27 15:40:55.195 | DEBUG    | orchestrator.cache_manager:get:180 | 713:139967195818880 | Cache get operation started
2025-06-27 15:40:55.196 | DEBUG    | orchestrator.cache_manager:get:192 | 713:139967195818880 | Cache miss
2025-06-27 15:40:55.196 | DEBUG    | agents.agent_normalization:execute:60 | 713:139967195818880 | Validating input data
